filename	refID	dokID	shortTitle	title
nl-20211222-161.xml	lov/2021-12-22-161	NL/lov/2021-12-22-161	Lov om offentliggjøring av bærekraftsinformasjon i finanssektoren mv.	Lov om offentliggjøring av bærekraftsinformasjon i finanssektoren og et rammeverk for bærekraftige investeringer
nl-20211222-163.xml	lov/2021-12-22-163	NL/lov/2021-12-22-163	Forsikringsformidlingsloven	Lov om forsikringsformidling (forsikringsformidlingsloven)
nl-20220128-002.xml	lov/2022-01-28-2	NL/lov/2022-01-28-2	Lov om lønnsstøtte (økonomiske tiltak i møte med pandemien)	Lov om lønnsstøtte (økonomiske tiltak i møte med pandemien)
nl-20220304-007.xml	lov/2022-03-04-7	NL/lov/2022-03-04-7	Støtteprosessloven	Lov om nasjonale saksbehandlingsregler i saker om offentlig støtte (støtteprosessloven)
nl-20220311-008.xml	lov/2022-03-11-8	NL/lov/2022-03-11-8	Tollavgiftsloven – tavl	Lov om tollavgift (tollavgiftsloven)
nl-20220311-009.xml	lov/2022-03-11-9	NL/lov/2022-03-11-9	Vareførselsloven – vfl.	Lov om inn- og utførsel av varer (vareførselsloven)
nl-20220318-012.xml	lov/2022-03-18-12	NL/lov/2022-03-18-12	Pengespilloven	Lov om pengespill (pengespilloven)
nl-20220325-013.xml	lov/2022-03-25-13	NL/lov/2022-03-25-13	Endringslov til barnevernloven mv.	Lov om endringer i barnevernloven mv. (tverrfaglig helsekartlegging)
nl-20220325-015.xml	lov/2022-03-25-15	NL/lov/2022-03-25-15	Endringslov til utlendingsloven	Lov om endringer i utlendingsloven (partsbegrepet mv. i utlendingssaker)
nl-20220512-028.xml	lov/2022-05-12-28	NL/lov/2022-05-12-28	Advokatloven	Lov om advokater og andre som yter rettslig bistand (advokatloven)
nl-20220610-036.xml	lov/2022-06-10-36	NL/lov/2022-06-10-36	Forsvarssamarbeidsloven	Lov om gjennomføring av tilleggsavtale mellom Norge og USA om forsvarssamarbeid av 16. april 2021 (forsvarssamarbeidsloven) mv.
nl-20220617-044.xml	lov/2022-06-17-44	NL/lov/2022-06-17-44	Lov om forskriftshjemmel, personopplysninger	Lov om forskriftshjemmel for behandling av personopplysninger for frivillige tiltak på barne-, oppvekst- og familieområdet mv.
nl-20220617-049.xml	lov/2022-06-17-49	NL/lov/2022-06-17-49	Lov om informasjonstilgang for Riksrevisjonen	Lov om informasjonstilgang for Riksrevisjonen ved undersøkelser av saker som gjelder stortingsrepresentantenes økonomiske ordninger
nl-20220617-056.xml	lov/2022-06-17-56	NL/lov/2022-06-17-56	Digitalytelsesloven	Lov om levering av digitale ytelser til forbrukere (digitalytelsesloven)
nl-20220617-057.xml	lov/2022-06-17-57	NL/lov/2022-06-17-57	Voldserstatningsloven	Lov om erstatning fra staten til voldsutsatte (voldserstatningsloven)
nl-20221216-090.xml	lov/2022-12-16-90	NL/lov/2022-12-16-90	Regnskapsførerloven	Lov om regnskapsførere (regnskapsførerloven)
nl-20221216-091.xml	lov/2022-12-16-91	NL/lov/2022-12-16-91	Låneformidlingsloven	Lov om låneformidling (låneformidlingsloven)
nl-20221220-097.xml	lov/2022-12-20-97	NL/lov/2022-12-20-97	Lov om informasjonstilgang m.m. for Ekstremismekommisjonen	Lov om informasjonstilgang m.m. for Ekstremismekommisjonen
nl-20221220-118.xml	lov/2022-12-20-118	NL/lov/2022-12-20-118	Lov om informasjonstilgang m.m. for Koronautvalget mv.	Lov om informasjonstilgang m.m. for Koronautvalget, og endringer i voldserstatningsloven (ny forskriftshjemmel)
nl-20221220-120.xml	lov/2022-12-20-120	NL/lov/2022-12-20-120	Endringslov til utlendingsloven	Lov om endringer i utlendingsloven (visitasjon og undersøkelse i forbindelse med registrering av søknad om beskyttelse mv.)
nl-20221220-121.xml	lov/2022-12-20-121	NL/lov/2022-12-20-121	Boligsosialloven	Lov om kommunenes ansvar på det boligsosiale feltet [boligsosialloven]
nl-20230602-022.xml	lov/2023-06-02-22	NL/lov/2023-06-02-22	Endringslov til lov om interkommunale selskaper	Lov om endringar i lov om interkommunale selskaper (møteoffentlegheit, økonomiforvaltning m.m.)
nl-20230609-026.xml	lov/2023-06-09-26	NL/lov/2023-06-09-26	Lov om informasjonstilgang m.m. for Baneheia-utvalget	Lov om informasjonstilgang m.m. for det uavhengige utvalget som skal granske straffesaken mot Viggo Kristiansen i Baneheia-saken og foreta en gjennomgang av Kommisjonen for gjenopptakelse av straffesaker (Baneheia-utvalget)
nl-20230609-029.xml	lov/2023-06-09-29	NL/lov/2023-06-09-29	Lov om Digdirs tilgang til opplysninger i Folkeregisteret	Lov om Digitaliseringsdirektoratets tilgang til taushetsbelagte opplysninger i Folkeregisteret
nl-20230609-030.xml	lov/2023-06-09-30	NL/lov/2023-06-09-30	Opplæringslova	Lov om grunnskoleopplæringa og den vidaregåande opplæringa (opplæringslova)
nl-20230616-062.xml	lov/2023-06-16-62	NL/lov/2023-06-16-62	Valgloven	Lov om valg til Stortinget, fylkesting og kommunestyrer (valgloven)
nl-20230616-064.xml	lov/2023-06-16-64	NL/lov/2023-06-16-64	Bokloven	Lov om omsetning av bøker (bokloven)
nl-20230620-077.xml	lov/2023-06-20-77	NL/lov/2023-06-20-77	Endringslov til sikkerhetsloven	Lov om endringer i sikkerhetsloven (eierskapskontroll og lovens virkeområde)
nl-20230620-081.xml	lov/2023-06-20-81	NL/lov/2023-06-20-81	Endringslov til COTIF-lova	Lov om endringar i lov om Overenskomst om internasjonal jernbanetrafikk (COTIF-lova)
nl-20231124-084.xml	lov/2023-11-24-84	NL/lov/2023-11-24-84	Endringslov til forsvarsloven mv. (militær disiplinærmyndighet)	Lov om endringer i forsvarsloven mv. (militær disiplinærmyndighet)
nl-20231124-085.xml	lov/2023-11-24-85	NL/lov/2023-11-24-85	Militærpolitiloven	Lov om militær politimyndighet (militærpolitiloven)
nl-20231220-096.xml	lov/2023-12-20-96	NL/lov/2023-12-20-96		
nl-20231220-104.xml	lov/2023-12-20-104	NL/lov/2023-12-20-104	Endringslov til lov om Statens pensjonsfond	Lov om endringer i lov om Statens pensjonsfond
nl-20231220-107.xml	lov/2023-12-20-107	NL/lov/2023-12-20-107	Endringslov til tobakksskadeloven	Lov om endringer i tobakksskadeloven (strengere regulering av e-sigaretter)
nl-20231220-108.xml	lov/2023-12-20-108	NL/lov/2023-12-20-108	Digitalsikkerhetsloven	Lov om digital sikkerhet (digitalsikkerhetsloven)
nl-20231220-110.xml	lov/2023-12-20-110	NL/lov/2023-12-20-110	Endringslov til konfliktrådsloven, straffeloven mv	Lov om endringer i konfliktrådsloven, straffeloven og straffeprosessloven mv. (strafferettslige reaksjoner for ungdom og varetekt med elektronisk kontroll)
nl-20240112-001.xml	lov/2024-01-12-1	NL/lov/2024-01-12-1	Suppleringsskatteloven	Lov om suppleringsskatt på underbeskattet inntekt i konsern (suppleringsskatteloven)
nl-20240112-002.xml	lov/2024-01-12-2	NL/lov/2024-01-12-2	Endringslov til skatteloven	Lov om endringer i skatteloven
nl-20240308-009.xml	lov/2024-03-08-9	NL/lov/2024-03-08-9	Universitets- og høyskoleloven	Lov om universiteter og høyskoler (universitets- og høyskoleloven)
nl-20240412-016.xml	lov/2024-04-12-16	NL/lov/2024-04-12-16	Lov om informasjonstilgang, gransking av utenlandsadopsjoner	Lov om informasjonstilgang m.m. for utvalget som skal granske utenlandsadopsjoner til Norge
nl-20240621-040.xml	lov/2024-06-21-40	NL/lov/2024-06-21-40	PRIIPs-loven	Lov om nøkkelinformasjon om sammensatte og forsikringsbaserte investeringsprodukter (PRIIPs-loven)
nl-20240621-041.xml	lov/2024-06-21-41	NL/lov/2024-06-21-41	Finanstilsynsloven	Lov om Finanstilsynet (finanstilsynsloven)
nl-20240621-042.xml	lov/2024-06-21-42	NL/lov/2024-06-21-42	Endringslov til regnskapsloven mv.	Lov om endringer i regnskapsloven mv. (bærekraftsrapportering)
nl-20240621-047.xml	lov/2024-06-21-47	NL/lov/2024-06-21-47	Endringslov til grenseloven og utlendingsloven mv.	Lov om endringer i grenseloven og utlendingsloven mv. (interoperabilitet og visuminformasjonssystemet mv.)
nl-20240621-050.xml	lov/2024-06-21-50	NL/lov/2024-06-21-50	Midlertidig endringslov til utlendingsloven	Lov om midlertidige endringer i utlendingsloven (beredskapshjemmel for innkvartering av asylsøkere)
nl-20240625-053.xml	lov/2024-06-25-53	NL/lov/2024-06-25-53	Endringslov til barnetrygdloven mv. (Ukraina)	Lov om endringer i barnetrygdloven og midlertidige endringer i lovverket som følge av ankomst av fordrevne fra Ukraina (videreføring m.m.)
nl-20240625-056.xml	lov/2024-06-25-56	NL/lov/2024-06-25-56	Endringslov til gjeldsordningsloven mv.	Lov om endringer i gjeldsordningsloven mv. (effektivisering og forenkling av gjeldsordningsprosessen)
nl-20240625-058.xml	lov/2024-06-25-58	NL/lov/2024-06-25-58	Lov om omdanning av Opplysningsvesenets fond til aksjeselskap	Lov om omdanning av Opplysningsvesenets fond til aksjeselskap
nl-20240625-060.xml	lov/2024-06-25-60	NL/lov/2024-06-25-60	Endringslov til finansmarkedslovgivningen	Lov om endringer i finansmarkedslovgivningen (samleproposisjon)
nl-20240625-067.xml	lov/2024-06-25-67	NL/lov/2024-06-25-67	Lov om Statens fond i Tromsø	Lov om Statens fond i Tromsø
nl-20240625-069.xml	lov/2024-06-25-69	NL/lov/2024-06-25-69	Bærekraftige produkter-loven	Lov om bærekraftige produkter og verdikjeder (bærekraftige produkter-loven)
nl-20241129-073.xml	lov/2024-11-29-73	NL/lov/2024-11-29-73	Endringslov til konfliktrådsloven og straffeloven mv.	Lov om endringer i konfliktrådsloven og straffeloven mv. (strafferettslige reaksjoner for ungdom)
nl-20241213-076.xml	lov/2024-12-13-76	NL/lov/2024-12-13-76	Ekomloven	Lov om elektronisk kommunikasjon (ekomloven)
nl-20241213-077.xml	lov/2024-12-13-77	NL/lov/2024-12-13-77	Riksrevisjonsloven	Lov om Riksrevisjonen (riksrevisjonsloven)
nl-20241220-096.xml	lov/2024-12-20-96	NL/lov/2024-12-20-96	Abortloven	Lov om abort (abortloven)
nl-20250228-002.xml	lov/2025-02-28-2	NL/lov/2025-02-28-2	Endringslov til kringkastingsloven mv.	Lov om endringer i kringkastingsloven mv. (gjennomføring av endringsdirektiv til direktiv om audiovisuelle medietjenester mv.)
nl-20250328-004.xml	lov/2025-03-28-4	NL/lov/2025-03-28-4	Endringslov til allmenngjøringsloven	Lov om endringer i allmenngjøringsloven (anvendelse på Svalbard)
nl-20250328-005.xml	lov/2025-03-28-5	NL/lov/2025-03-28-5	Lov om Statens kommisjon for partnerdrap	Lov om Statens kommisjon for partnerdrap
nl-20250410-008.xml	lov/2025-04-10-8	NL/lov/2025-04-10-8	ELA-lova	Lov om den europeiske arbeidsmarknadsstyresmakta (ELA-lova)
nl-20250410-009.xml	lov/2025-04-10-9	NL/lov/2025-04-10-9	Statsføretakslova	Lov om statsføretak (statsføretakslova)
nl-20250425-012.xml	lov/2025-04-25-12	NL/lov/2025-04-25-12	Innkrevingsloven	Lov om innkreving av statlige krav mv. (innkrevingsloven)
nl-20250527-018.xml	lov/2025-05-27-18	NL/lov/2025-05-27-18	DORA-loven	Lov om digital operasjonell motstandsdyktighet i finanssektoren (DORA-loven)
nl-20250527-020.xml	lov/2025-05-27-20	NL/lov/2025-05-27-20	Kryptoeiendelsloven	Lov om kryptoeiendeler (kryptoeiendelsloven)
nl-20250527-021.xml	lov/2025-05-27-21	NL/lov/2025-05-27-21	Lov om bevaring og bærekraftig bruk av marint naturmangfold i områder utenfor nasjonal jurisdiksjon	Lov om bevaring og bærekraftig bruk av marint naturmangfold i områder utenfor nasjonal jurisdiksjon
nl-20250606-026.xml	lov/2025-06-06-26	NL/lov/2025-06-06-26	Vass- og avløpsanleggslova	Lov om kommunale vass- og avløpsanlegg (vass- og avløpsanleggslova)
nl-20250610-030.xml	lov/2025-06-10-30	NL/lov/2025-06-10-30	Endringslov til folketrygdloven	Lov om endringer i folketrygdloven (yrkessykdommer og elektronisk melding av yrkesskade)
nl-20250610-033.xml	lov/2025-06-10-33	NL/lov/2025-06-10-33	Havvernloven	Lov om vern av marin natur utenfor territorialfarvannet (havvernloven)
nl-20250620-035.xml	lov/2025-06-20-35	NL/lov/2025-06-20-35	Endringslov til integreringsloven mv.	Lov om endringer i integreringsloven mv. (økt arbeidsretting og formell opplæring i introduksjonsprogrammet)
nl-20250620-038.xml	lov/2025-06-20-38	NL/lov/2025-06-20-38	Endringslov til trygderettsloven mv.	Lov om endringer i trygderettsloven mv. (ankeerklæring til Trygderetten, avgjørelse innen seks måneder mv.)
nl-20250620-039.xml	lov/2025-06-20-39	NL/lov/2025-06-20-39	Endringslov til barnevernsloven mv.	Lov om endringer i barnevernsloven mv. (kvalitetsløftet i barnevernet)
nl-20250620-040.xml	lov/2025-06-20-40	NL/lov/2025-06-20-40	Barnelova	Lov om barn og foreldre (barnelova)
nl-20250620-044.xml	lov/2025-06-20-44	NL/lov/2025-06-20-44	Lov om Norgespris og strømstønad til husholdninger	Lov om Norgespris og strømstønad til husholdninger
nl-20250620-057.xml	lov/2025-06-20-57	NL/lov/2025-06-20-57	Representantytelsesloven	Lov om godtgjøring og andre ytelser til stortingsrepresentanter (representantytelsesloven)
nl-20250620-066.xml	lov/2025-06-20-66	NL/lov/2025-06-20-66	Lov om informasjonstilgang, evaluering av etterretningstjenesteloven	Lov om informasjonstilgang m.m. for Utvalget for evaluering av etterretningstjenesteloven
nl-20250620-071.xml	lov/2025-06-20-71	NL/lov/2025-06-20-71	Endringslov til helseforskningsloven mv.	Lov om endringer i helseforskningsloven mv. (vilkår for medisinsk og helsefaglig forskning og for bruk av helseopplysninger i forskning)
nl-20250620-074.xml	lov/2025-06-20-74	NL/lov/2025-06-20-74	Endringslov til helsetilsynsloven mv.	Lov om endringer i helsetilsynsloven mv. (ny meldeordning for alvorlige hendelser i helse- og omsorgstjenesten)
nl-20250620-075.xml	lov/2025-06-20-75	NL/lov/2025-06-20-75	Endringslov til matloven	Lov om endringer i matloven (hjemmel for overtredelsesgebyr ved brudd på forskrift)
nl-20250620-080.xml	lov/2025-06-20-80	NL/lov/2025-06-20-80	Endringslov til bilansvarslova	Lov om endringer i bilansvarslova (gjennomføring av endringsdirektiv til motorvognforsikringsdirektivet i norsk rett)
nl-20250620-081.xml	lov/2025-06-20-81	NL/lov/2025-06-20-81	Forvaltningsloven	Lov om saksbehandlingen i offentlig forvaltning (forvaltningsloven)
nl-20250620-082.xml	lov/2025-06-20-82	NL/lov/2025-06-20-82	Endringslov til rettshjelpsloven mv.	Lov om endringer i rettshjelpsloven mv. (prioriterte sakstyper for rettshjelp mv.)
nl-20250620-083.xml	lov/2025-06-20-83	NL/lov/2025-06-20-83	Endringslov til straffeloven og legemiddelloven mv.	Lov om endringer i straffeloven og legemiddelloven mv. (befatning med mindre mengder narkotika til egen bruk)
nl-20250620-084.xml	lov/2025-06-20-84	NL/lov/2025-06-20-84	Endringslov til utlendingsloven mv.	Lov om endringer i utlendingsloven mv. (familieinnvandring m.m.)
nl-20250620-093.xml	lov/2025-06-20-93	NL/lov/2025-06-20-93	Endringslov til plan- og bygningsloven og matrikkellova	Lov om endringer i plan- og bygningsloven og matrikkellova (nye virkemidler ved fortetting og transformasjon, grunneierfinansiering av infrastruktur mv.)
nl-20250620-095.xml	lov/2025-06-20-95	NL/lov/2025-06-20-95	Lov om behandling av personopplysninger i Norges idrettsforbund mv	Lov om behandling av personopplysninger i Norges idrettsforbund og olympiske og paralympiske komité og dets organisasjonsledd for å forebygge, avdekke og reagere mot seksuelle overgrep, trakassering og vold mv. i idretten
nl-20250620-096.xml	lov/2025-06-20-96	NL/lov/2025-06-20-96	Arkivlova	Lov om dokumentasjon og arkiv (arkivlova)
nl-20250620-099.xml	lov/2025-06-20-99	NL/lov/2025-06-20-99	Folkehøgskoleloven	Lov om folkehøgskoler (folkehøgskoleloven)
nl-20250620-100.xml	lov/2025-06-20-100	NL/lov/2025-06-20-100	Endringslov til barnehageloven	Lov om endringer i barnehageloven (styring og finansiering av barnehagesektoren)
nl-20250620-102.xml	lov/2025-06-20-102	NL/lov/2025-06-20-102	Viltressursloven	Lov om jakt, fangst og felling av vilt mv. (viltressursloven)
nl-20250620-103.xml	lov/2025-06-20-103	NL/lov/2025-06-20-103	Matsvinnloven	Lov om forebygging og reduksjon av matsvinn (matsvinnloven)
nl-20250620-104.xml	lov/2025-06-20-104	NL/lov/2025-06-20-104	Besøksbidragsloven	Lov om besøksbidrag (besøksbidragsloven)
nl-20250620-105.xml	lov/2025-06-20-105	NL/lov/2025-06-20-105	Enhetsregisterloven	Lov om Enhetsregisteret (enhetsregisterloven)
nl-20250620-106.xml	lov/2025-06-20-106	NL/lov/2025-06-20-106	Foretaksregisterloven	Lov om Foretaksregisteret (foretaksregisterloven)
nl-20250620-107.xml	lov/2025-06-20-107	NL/lov/2025-06-20-107	Mineralloven	Lov om mineralvirksomhet og forvaltning av mineralressurser (mineralloven)
nl-20250620-111.xml	lov/2025-06-20-111	NL/lov/2025-06-20-111	Endringslov til yrkestransportloven mv.	Lov om endringer i yrkestransportloven mv. (drosjetilbud, internkontroll, kontrollutrustning og tilknytning til sentral)
nl-20251222-116.xml	lov/2025-12-22-116	NL/lov/2025-12-22-116	Lov om kompensasjonsordning for kjemikalieskadde oljepionerar	Lov om kompensasjonsordning for kjemikalieskadde oljepionerar
nl-20251222-117.xml	lov/2025-12-22-117	NL/lov/2025-12-22-117	Endringslov til folketrygdlova og enkelte andre lover	Lov om endringar i folketrygdlova og enkelte andre lover (oppfølging av tiltak i forslaget til statsbudsjett for 2026 m.m.)
nl-20251222-121.xml	lov/2025-12-22-121	NL/lov/2025-12-22-121	Endringslov til merverdiavgiftsloven	Lov om endringer i merverdiavgiftsloven
nl-20251222-125.xml	lov/2025-12-22-125	NL/lov/2025-12-22-125	Endringslov til finansforetaksloven	Lov om endringer i finansforetaksloven (utvidelse av garantiordningen for skadeforsikring)
nl-20251222-128.xml	lov/2025-12-22-128	NL/lov/2025-12-22-128	Romloven	Lov om aktiviteter i verdensrommet (romloven)
nl-20260123-001.xml	lov/2026-01-23-1	NL/lov/2026-01-23-1	Endringslov til helsepersonelloven og pasientjournalloven mv.	Lov om endringer i helsepersonelloven og pasientjournalloven mv. (taushetsplikt og tilgjengeliggjøring av pasientopplysninger)
nl-20260206-002.xml	lov/2026-02-06-2	NL/lov/2026-02-06-2	Folkefinansieringsloven	Lov om folkefinansiering av næringsvirksomhet (folkefinansieringsloven)
nl-20260206-003.xml	lov/2026-02-06-3	NL/lov/2026-02-06-3	Endringslov til verdipapirhandelloven mv.	Lov om endringer i verdipapirhandelloven mv. (kapitalkrav for verdipapirforetak)
nl-20260213-006.xml	lov/2026-02-13-6	NL/lov/2026-02-13-6	Endringslov til opplæringslova	Lov om endringer i opplæringslova (rett til 12 timer gratis skolefritidsordning i uken for elever på 1. til 3. trinn)
nl-20260306-007.xml	lov/2026-03-06-7	NL/lov/2026-03-06-7	Endringslov til plan- og bygningsloven	Lov om endringer i plan- og bygningsloven (planbestemmelser om borettslag)
nl-20260306-008.xml	lov/2026-03-06-8	NL/lov/2026-03-06-8	Endringslov til anskaffelsesloven	Lov om endringer i anskaffelsesloven (samfunnshensyn mv.)
nl-20260410-012.xml	lov/2026-04-10-12	NL/lov/2026-04-10-12	Endringslov til sikkerhetsloven	Lov om endringer i sikkerhetsloven (opplysningsplikt ved autorisasjon)
nl-20260410-014.xml	lov/2026-04-10-14	NL/lov/2026-04-10-14	Endringslov til skipsarbeidsloven og NIS-loven	Lov om endringer i skipsarbeidsloven og NIS-loven (tydelige og mer forutsigbare arbeidsvilkår)
nl-20260507-016.xml	lov/2026-05-07-16	NL/lov/2026-05-07-16	Endringslov til foretakspensjonsloven og forsikringsvirksomhetsloven	Lov om endringer i foretakspensjonsloven og forsikringsvirksomhetsloven (forvaltning av garanterte pensjonsprodukter)
nl-20260507-017.xml	lov/2026-05-07-17	NL/lov/2026-05-07-17	Endringslov til domstolloven mv.	Lov om endringer i domstolloven mv. (saksfordeling m.m.)
nl-20260512-018.xml	lov/2026-05-12-18	NL/lov/2026-05-12-18	Endringslov til straffegjennomføringsloven mv.	Lov om endringer i straffegjennomføringsloven mv. (isolasjon i fengsel)
nl-20260522-019.xml	lov/2026-05-22-19	NL/lov/2026-05-22-19	Inkassoloven	Lov om inkassovirksomhet og inndriving av forfalte pengekrav (inkassoloven)
nl-20260529-020.xml	lov/2026-05-29-20	NL/lov/2026-05-29-20	Barnevoldsundersøkelsesloven	Lov om undersøkelser av offentlige virksomheters arbeid i saker om drap, vold, overgrep og omsorgssvikt mot barn (barnevoldsundersøkelsesloven)
nl-20260529-021.xml	lov/2026-05-29-21	NL/lov/2026-05-29-21	Endringslov til alkoholloven	Lov om midlertidig endring av alkoholloven (unntak fra maksimaltiden for skjenking under fotball-VM for herrer 2026)
